order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
264,2023-11-07T23:16:59Z,2023-11-07,26466,960,Franchise,Cash,COUPON034,10.17,EUR
265,2023-08-21T06:46:59Z,2023-08-21,28870,1820,Retail,Gift Card,COUPON043,36.59,AUD
266,2024-06-23T16:34:42Z,2024-06-23,2920,3932,Online,Credit Card,COUPON024,49.26,USD
267,2024-01-10T10:20:31Z,2024-01-10,39943,4654,Franchise,PayPal,COUPON019,24.10,AUD
268,2024-08-18T06:42:29Z,2024-08-18,57156,625,Online,Credit Card,COUPON006,16.89,EUR
269,2023-03-20T22:36:58Z,2023-03-20,67281,3044,Franchise,Gift Card,COUPON046,4.27,AUD
270,2023-04-05T18:27:49Z,2023-04-05,48945,3200,Franchise,Credit Card,COUPON015,35.48,EUR
271,2024-08-26T17:24:50Z,2024-08-26,71579,930,Online,Afterpay,COUPON044,5.99,EUR
272,2023-04-11T21:56:24Z,2023-04-11,27199,86,Franchise,PayPal,COUPON010,43.72,USD
273,2023-10-26T01:53:50Z,2023-10-26,51910,3760,Franchise,Cash,COUPON046,20.21,USD
274,2023-09-02T11:49:38Z,2023-09-02,45695,4597,Online,Cash,COUPON044,27.38,USD
275,2023-12-06T00:33:50Z,2023-12-06,55313,3422,Online,PayPal,COUPON018,32.45,EUR
276,2024-09-26T21:06:58Z,2024-09-26,16873,4823,Online,Gift Card,COUPON030,45.13,EUR
277,2023-07-13T09:43:54Z,2023-07-13,79866,3658,Franchise,Afterpay,COUPON011,29.20,USD
278,2023-01-26T12:05:25Z,2023-01-26,3588,3030,Retail,Credit Card,,15.08,AUD
279,2024-05-18T10:01:29Z,2024-05-18,68077,1833,Retail,Credit Card,COUPON012,21.14,AUD
280,2023-12-18T11:05:55Z,2023-12-18,46995,338,Retail,Afterpay,COUPON020,21.35,EUR
281,2023-05-24T07:47:23Z,2023-05-24,71492,396,Franchise,Credit Card,COUPON021,5.78,USD
282,2023-06-29T05:36:02Z,2023-06-29,45960,567,Retail,Credit Card,COUPON007,30.64,EUR
283,2024-02-19T04:54:21Z,2024-02-19,25236,2346,Franchise,PayPal,COUPON011,42.33,AUD
284,2023-05-20T00:41:44Z,2023-05-20,46741,2156,Retail,Gift Card,COUPON034,21.11,EUR
285,2024-07-25T15:23:51Z,2024-07-25,77581,208,Online,Afterpay,COUPON030,39.13,USD
286,2023-08-11T18:58:22Z,2023-08-11,58092,3092,Retail,PayPal,COUPON048,21.00,USD
287,2023-12-25T01:09:09Z,2023-12-25,64707,2288,Retail,PayPal,COUPON049,1.69,USD
288,2024-02-10T14:16:55Z,2024-02-10,36886,4181,Franchise,Credit Card,COUPON038,13.21,AUD
289,2023-05-04T15:27:28Z,2023-05-04,79302,1883,Online,Afterpay,COUPON030,40.46,AUD
290,2023-05-01T10:23:36Z,2023-05-01,69645,4520,Online,Cash,COUPON002,10.78,EUR
291,2024-05-21T06:50:00Z,2024-05-21,18441,2357,Online,Credit Card,COUPON032,44.85,EUR
292,2024-04-05T21:14:50Z,2024-04-05,39860,4472,Franchise,PayPal,COUPON047,12.44,AUD
293,2024-03-08T15:59:50Z,2024-03-08,35721,1633,Franchise,PayPal,COUPON004,29.89,AUD
294,2023-12-11T04:25:07Z,2023-12-11,9139,1144,Franchise,Afterpay,COUPON025,33.68,EUR
295,2024-08-01T03:33:11Z,2024-08-01,48005,2061,Franchise,Cash,COUPON044,38.16,AUD
296,2024-08-18T04:51:14Z,2024-08-18,31348,2227,Franchise,PayPal,COUPON042,27.62,AUD
297,2024-01-01T17:19:34Z,2024-01-01,73400,1472,Retail,Cash,COUPON003,2.86,AUD
298,2023-12-26T17:30:09Z,2023-12-26,46145,1680,Online,Credit Card,COUPON044,11.87,AUD
299,2024-09-27T06:43:01Z,2024-09-27,75251,4850,Online,PayPal,COUPON006,11.77,EUR
300,2023-02-09T09:56:47Z,2023-02-09,45750,1410,Retail,Cash,COUPON024,49.86,AUD
301,2024-06-20T17:49:43Z,2024-06-20,44800,4459,Franchise,Credit Card,COUPON003,46.16,EUR
302,2024-09-20T15:17:10Z,2024-09-20,47468,867,Online,Credit Card,COUPON003,3.95,AUD
303,2024-04-28T05:10:28Z,2024-04-28,55302,4720,Franchise,PayPal,COUPON020,49.29,USD
304,2023-09-09T15:30:57Z,2023-09-09,4624,1062,Retail,Afterpay,COUPON005,11.95,USD
305,2023-07-05T19:56:46Z,2023-07-05,54470,1119,Online,PayPal,COUPON010,36.93,EUR
306,2023-12-18T23:37:01Z,2023-12-18,11629,1449,Franchise,Afterpay,COUPON036,16.10,EUR
307,2024-03-24T04:20:04Z,2024-03-24,47028,4929,Franchise,Credit Card,COUPON038,18.01,AUD
308,2023-09-19T05:35:39Z,2023-09-19,61629,494,Retail,Afterpay,COUPON015,33.73,AUD
309,2023-11-08T01:10:55Z,2023-11-08,48541,1385,Online,Credit Card,COUPON030,0.10,USD
310,2024-07-13T05:58:56Z,2024-07-13,65415,232,Franchise,PayPal,COUPON043,38.18,USD
311,2024-07-19T01:45:38Z,2024-07-19,62151,2807,Retail,PayPal,COUPON017,39.78,USD
312,2023-11-30T00:17:55Z,2023-11-30,13654,2835,Retail,Afterpay,COUPON030,5.26,EUR
313,2023-05-16T13:19:53Z,2023-05-16,24282,1476,Franchise,Gift Card,COUPON033,21.10,USD
314,2023-09-02T15:18:49Z,2023-09-02,51666,4809,Online,PayPal,COUPON007,21.18,EUR
315,2023-10-09T05:10:02Z,2023-10-09,8957,3460,Retail,PayPal,COUPON012,41.28,USD
316,2023-02-23T04:23:23Z,2023-02-23,35567,4792,Online,Gift Card,COUPON025,36.08,AUD
317,2024-04-29T06:43:23Z,2024-04-29,29765,765,Online,Cash,COUPON009,1.86,AUD
318,2023-01-15T03:01:11Z,2023-01-15,3025,3780,Retail,PayPal,COUPON016,36.89,EUR
319,2024-01-03T01:54:40Z,2024-01-03,4133,1848,Online,Afterpay,COUPON042,41.20,AUD
320,2024-02-12T18:52:58Z,2024-02-12,13102,3076,Retail,PayPal,COUPON015,12.69,USD
321,2024-08-02T22:12:59Z,2024-08-02,26165,20,Online,PayPal,COUPON023,10.94,USD
322,2023-05-27T23:27:19Z,2023-05-27,40071,4086,Franchise,Cash,COUPON039,30.29,USD
323,2024-05-05T05:02:08Z,2024-05-05,27975,3888,Franchise,Credit Card,COUPON031,10.60,AUD
324,2024-07-10T00:39:55Z,2024-07-10,34492,4672,Online,PayPal,COUPON028,10.37,EUR
325,2024-06-08T07:10:23Z,2024-06-08,9210,20,Online,Credit Card,COUPON042,37.36,USD
326,2024-06-26T17:38:42Z,2024-06-26,60213,1309,Retail,Afterpay,COUPON013,33.24,USD
327,2023-02-18T16:10:44Z,2023-02-18,14191,1577,Franchise,Cash,COUPON008,35.28,USD
328,2023-07-23T01:07:57Z,2023-07-23,12706,2792,Online,Afterpay,COUPON022,40.23,AUD
329,2023-02-05T01:10:17Z,2023-02-05,79614,2850,Retail,Credit Card,COUPON016,4.50,EUR
330,2024-06-20T05:03:32Z,2024-06-20,2293,754,Retail,PayPal,COUPON017,36.49,AUD
331,2024-06-24T23:37:57Z,2024-06-24,53696,4612,Retail,Credit Card,COUPON003,35.07,USD
332,2024-04-12T07:55:32Z,2024-04-12,57279,2775,Retail,PayPal,,10.95,EUR
333,2024-08-19T12:51:42Z,2024-08-19,55541,1984,Franchise,Afterpay,,34.03,USD
334,2024-08-27T15:28:58Z,2024-08-27,23424,2225,Retail,Cash,COUPON044,27.41,EUR
335,2023-11-09T10:02:40Z,2023-11-09,39812,1954,Franchise,Afterpay,COUPON014,15.34,EUR
336,2024-04-01T00:53:25Z,2024-04-01,37483,3088,Retail,Gift Card,COUPON014,3.79,AUD
337,2024-09-28T01:15:07Z,2024-09-28,48070,2406,Online,PayPal,COUPON034,39.33,USD
338,2023-12-08T22:58:46Z,2023-12-08,23522,3821,Franchise,Gift Card,COUPON011,17.65,EUR
339,2023-08-29T15:59:51Z,2023-08-29,51769,3234,Online,Cash,COUPON026,32.45,USD
340,2023-01-07T02:51:44Z,2023-01-07,22215,1818,Retail,Credit Card,COUPON024,29.83,USD
341,2023-06-17T07:44:36Z,2023-06-17,75917,4955,Franchise,PayPal,COUPON048,3.59,EUR
342,2024-08-28T23:46:36Z,2024-08-28,40331,2752,Franchise,Afterpay,COUPON036,46.63,USD
343,2024-06-26T13:19:10Z,2024-06-26,27250,4922,Franchise,Afterpay,COUPON033,7.90,USD
344,2023-08-05T02:32:23Z,2023-08-05,44045,4410,Online,PayPal,COUPON035,29.13,AUD
345,2023-09-02T06:50:34Z,2023-09-02,62930,4004,Franchise,PayPal,COUPON047,17.91,EUR
346,2024-05-21T12:08:38Z,2024-05-21,15863,4114,Online,Gift Card,COUPON016,7.35,EUR
347,2024-06-12T16:23:54Z,2024-06-12,30819,3397,Online,Cash,COUPON017,11.01,EUR
348,2024-07-01T02:24:04Z,2024-07-01,34948,894,Retail,Afterpay,COUPON009,22.91,EUR
349,2023-10-20T15:41:05Z,2023-10-20,74575,3751,Online,PayPal,COUPON030,10.19,EUR
350,2023-07-29T18:50:25Z,2023-07-29,36605,3126,Retail,PayPal,COUPON048,30.97,USD
351,2023-01-29T16:53:43Z,2023-01-29,62510,341,Online,Gift Card,COUPON027,19.88,AUD
352,2024-06-11T01:15:30Z,2024-06-11,64827,4897,Retail,Afterpay,COUPON006,18.33,AUD
353,2023-11-12T00:03:25Z,2023-11-12,8046,945,Retail,Afterpay,COUPON017,22.28,AUD
354,2024-03-27T01:06:03Z,2024-03-27,77437,1044,Online,Afterpay,COUPON005,11.97,EUR
355,2024-05-09T11:46:41Z,2024-05-09,29125,1030,Online,Cash,COUPON048,38.90,USD
356,2024-06-16T11:39:15Z,2024-06-16,59937,472,Franchise,Afterpay,COUPON032,21.46,USD
357,2023-11-01T04:04:16Z,2023-11-01,52002,1188,Retail,Afterpay,COUPON025,6.90,AUD
358,2024-08-16T17:05:42Z,2024-08-16,69871,1782,Franchise,Cash,COUPON040,47.26,AUD
359,2023-02-22T07:15:09Z,2023-02-22,15738,1789,Online,Credit Card,COUPON018,23.62,USD
360,2024-02-20T09:45:45Z,2024-02-20,14607,2252,Online,Gift Card,COUPON041,44.64,USD
361,2024-04-07T12:14:44Z,2024-04-07,23918,4181,Online,PayPal,COUPON030,45.92,EUR
362,2023-04-07T08:28:44Z,2023-04-07,83391,5712,Franchise,Afterpay,COUPON030,26.53,EUR
363,2023-01-01T05:08:18Z,2023-01-01,39782,2596,Online,Cash,COUPON050,18.40,EUR
364,2023-10-13T16:59:48Z,2023-10-13,12638,2871,Franchise,Credit Card,COUPON010,27.02,AUD
365,2024-05-09T02:15:31Z,2024-05-09,71203,3897,Online,Cash,COUPON028,47.11,USD
366,2023-01-26T02:46:00Z,2023-01-26,28534,1668,Online,Afterpay,COUPON026,13.35,EUR
367,2023-12-02T18:36:18Z,2023-12-02,53576,2004,Online,Gift Card,COUPON048,1.43,USD
368,2024-01-03T18:48:44Z,2024-01-03,18413,491,Retail,Afterpay,COUPON027,45.38,EUR
369,2023-12-25T05:20:14Z,2023-12-25,24540,4663,Retail,Cash,COUPON029,48.40,EUR
370,2023-03-31T21:20:17Z,2023-03-31,34236,253,Online,Gift Card,COUPON007,27.14,AUD
371,2024-05-02T08:24:14Z,2024-05-02,16595,4324,Franchise,Afterpay,COUPON048,43.30,EUR
372,2023-02-28T23:29:46Z,2023-02-28,22869,4577,Online,Cash,COUPON045,22.07,EUR
373,2024-03-09T03:34:43Z,2024-03-09,34560,2452,Retail,Cash,COUPON031,40.59,EUR
374,2024-03-16T12:07:39Z,2024-03-16,2489,1823,Online,Gift Card,COUPON011,44.64,AUD
375,2024-01-26T14:04:19Z,2024-01-26,40985,3527,Online,Afterpay,COUPON049,32.37,AUD
376,2023-06-30T05:56:28Z,2023-06-30,22765,1902,Retail,PayPal,COUPON045,46.87,AUD
377,2024-06-19T00:41:38Z,2024-06-19,65880,44,Online,Credit Card,COUPON015,18.10,USD
378,2023-10-17T06:05:25Z,2023-10-17,53514,2368,Online,PayPal,COUPON031,40.83,USD
379,2024-09-20T02:48:21Z,2024-09-20,76342,3412,Retail,Gift Card,COUPON011,45.22,EUR
380,2023-12-30T01:57:37Z,2023-12-30,63086,4542,Retail,Gift Card,COUPON021,1.83,USD
381,2024-08-04T03:24:32Z,2024-08-04,62718,1579,Online,Credit Card,COUPON033,15.48,USD
382,2023-11-05T13:32:27Z,2023-11-05,31501,1450,Online,Credit Card,COUPON004,29.90,AUD
383,2024-03-07T11:12:05Z,2024-03-07,26260,930,Online,Gift Card,COUPON038,0.44,AUD
384,2023-12-03T22:52:33Z,2023-12-03,36762,1753,Franchise,Cash,COUPON032,6.25,AUD
385,2023-02-09T09:33:54Z,2023-02-09,67682,3689,Franchise,Afterpay,COUPON008,32.59,EUR
386,2024-02-02T19:01:56Z,2024-02-02,22722,3503,Retail,PayPal,COUPON022,9.40,AUD
387,2024-03-04T08:29:26Z,2024-03-04,52529,3705,Retail,PayPal,COUPON019,41.59,USD
388,2024-06-16T15:51:35Z,2024-06-16,1807,2962,Retail,Gift Card,COUPON007,40.50,EUR
389,2023-08-06T16:40:48Z,2023-08-06,69853,2376,Online,Gift Card,COUPON046,44.91,EUR
390,2023-08-10T00:35:59Z,2023-08-10,75851,880,Online,Afterpay,COUPON004,19.93,EUR
391,2023-06-19T20:59:21Z,2023-06-19,67996,1901,Franchise,Gift Card,COUPON005,46.77,EUR
392,2023-02-09T18:29:00Z,2023-02-09,39998,4594,Online,PayPal,COUPON047,24.03,EUR
393,2024-05-07T11:12:46Z,2024-05-07,79505,1364,Franchise,Gift Card,COUPON038,13.72,EUR
394,2023-04-16T02:42:16Z,2023-04-16,28852,853,Online,Afterpay,COUPON013,33.38,EUR
395,2023-12-02T12:40:41Z,2023-12-02,51288,4060,Franchise,PayPal,COUPON007,18.83,AUD
396,2023-11-27T05:22:16Z,2023-11-27,87226,5142,Franchise,Gift Card,COUPON024,14.60,EUR
397,2024-04-10T06:10:30Z,2024-04-10,60617,2626,Online,PayPal,COUPON033,20.89,USD
398,2024-09-12T14:07:44Z,2024-09-12,32798,11,Retail,Cash,COUPON024,47.21,EUR
399,2024-07-23T09:58:27Z,2024-07-23,73690,125,Online,Gift Card,COUPON039,20.15,AUD
400,2024-05-08T13:41:57Z,2024-05-08,35599,636,Online,Gift Card,COUPON022,10.55,AUD
401,2023-05-12T10:23:12Z,2023-05-12,66961,1645,Online,Credit Card,COUPON009,41.47,EUR
402,2023-03-14T07:35:33Z,2023-03-14,70487,1660,Retail,PayPal,COUPON049,27.44,USD
403,2024-06-27T01:15:06Z,2024-06-27,71591,1495,Franchise,Gift Card,COUPON038,49.30,EUR
404,2023-05-01T01:44:22Z,2023-05-01,76153,1343,Retail,PayPal,COUPON013,0.82,USD
405,2024-02-16T06:18:43Z,2024-02-16,45299,1719,Franchise,Afterpay,COUPON015,3.25,AUD
406,2023-07-20T15:17:15Z,2023-07-20,73017,4801,Online,Cash,COUPON015,16.05,EUR
407,2024-04-30T08:49:11Z,2024-04-30,38228,2420,Retail,PayPal,COUPON008,40.67,AUD
408,2023-07-01T10:25:45Z,2023-07-01,31772,385,Retail,Credit Card,COUPON007,6.19,AUD
409,2023-11-07T03:50:23Z,2023-11-07,44605,1855,Retail,Gift Card,COUPON015,15.01,AUD
410,2023-08-08T22:11:34Z,2023-08-08,18409,385,Online,Afterpay,COUPON049,8.97,USD
411,2024-09-16T06:29:49Z,2024-09-16,44501,1595,Online,Afterpay,COUPON024,15.10,USD
412,2023-03-01T17:16:00Z,2023-03-01,17788,2293,Franchise,Cash,COUPON003,9.02,EUR
413,2023-11-11T13:03:41Z,2023-11-11,9859,3456,Franchise,PayPal,COUPON035,13.93,EUR
414,2024-07-11T05:09:55Z,2024-07-11,26088,1482,Retail,Gift Card,COUPON019,46.34,USD
415,2023-09-06T02:48:15Z,2023-09-06,2027,1645,Online,Afterpay,COUPON009,18.38,USD
416,2023-06-27T20:06:14Z,2023-06-27,69965,1220,Franchise,Afterpay,COUPON049,24.75,USD
417,2024-07-31T23:02:16Z,2024-07-31,9755,4420,Franchise,PayPal,COUPON045,11.17,EUR
418,2024-03-31T04:47:52Z,2024-03-31,26537,3564,Franchise,Cash,COUPON017,45.51,AUD
419,2023-12-06T15:38:45Z,2023-12-06,50890,1931,Franchise,PayPal,COUPON038,39.22,AUD
420,2024-01-02T16:05:53Z,2024-01-02,71725,4152,Retail,Credit Card,COUPON049,13.36,AUD
421,2023-08-19T10:07:28Z,2023-08-19,49475,3297,Franchise,Credit Card,COUPON008,24.72,USD
422,2024-07-07T06:54:45Z,2024-07-07,10439,1991,Franchise,Credit Card,COUPON023,33.49,AUD
423,2023-10-07T11:43:38Z,2023-10-07,696,4272,Franchise,Afterpay,COUPON015,7.65,EUR
424,2024-01-09T00:33:32Z,2024-01-09,14733,4211,Online,Gift Card,COUPON012,14.86,EUR
425,2023-02-07T16:34:22Z,2023-02-07,24232,2885,Retail,Credit Card,COUPON010,10.62,USD
426,2024-01-20T09:16:06Z,2024-01-20,17234,1508,Franchise,Cash,COUPON026,27.80,EUR
427,2023-03-04T14:49:41Z,2023-03-04,9224,965,Online,PayPal,COUPON043,43.97,AUD
428,2024-04-11T05:05:05Z,2024-04-11,66307,81,Retail,Gift Card,COUPON034,30.35,USD
429,2023-03-11T11:33:55Z,2023-03-11,65998,175,Retail,Afterpay,COUPON035,37.59,EUR
430,2024-03-16T19:29:15Z,2024-03-16,69143,194,Franchise,Cash,COUPON041,42.04,AUD
431,2024-05-28T20:25:38Z,2024-05-28,39130,1688,Retail,Credit Card,COUPON023,23.38,USD
432,2024-09-05T05:12:06Z,2024-09-05,34620,1739,Online,PayPal,COUPON012,45.69,AUD
433,2024-05-15T21:59:51Z,2024-05-15,10562,2804,Retail,Credit Card,COUPON039,36.72,USD
434,2023-12-10T18:30:30Z,2023-12-10,82670,5497,Franchise,Cash,COUPON025,29.97,AUD
435,2023-10-23T17:59:56Z,2023-10-23,17954,1251,Online,Afterpay,COUPON016,5.20,USD
436,2024-01-10T10:05:43Z,2024-01-10,77413,1443,Online,Credit Card,COUPON042,0.03,USD
437,2023-05-02T08:43:00Z,2023-05-02,16434,3133,Online,Cash,COUPON041,17.21,EUR
438,2023-10-11T08:22:33Z,2023-10-11,52904,1749,Retail,Afterpay,,35.43,USD
439,2024-04-01T12:36:58Z,2024-04-01,64060,4957,Retail,Cash,COUPON001,17.66,EUR
440,2024-05-08T00:55:00Z,2024-05-08,42569,4376,Retail,Afterpay,COUPON011,25.43,EUR
441,2024-03-12T21:17:12Z,2024-03-12,55464,3362,Franchise,Gift Card,COUPON049,9.11,AUD
442,2023-06-20T20:16:10Z,2023-06-20,7381,368,Franchise,Cash,COUPON028,48.64,USD
443,2023-07-24T06:25:58Z,2023-07-24,19380,3560,Retail,Gift Card,COUPON033,18.35,EUR
444,2024-06-27T21:53:20Z,2024-06-27,28194,2162,Franchise,Gift Card,COUPON030,40.28,USD
445,2023-01-02T13:39:50Z,2023-01-02,77157,2698,Online,PayPal,COUPON041,47.80,AUD
446,2023-02-24T09:26:23Z,2023-02-24,442,675,Franchise,Credit Card,COUPON015,46.21,EUR
447,2023-02-09T20:52:34Z,2023-02-09,15490,4625,Retail,Cash,COUPON001,2.80,EUR
448,2023-05-08T18:09:17Z,2023-05-08,24779,4982,Retail,PayPal,COUPON046,48.07,USD
449,2023-09-13T16:21:18Z,2023-09-13,50236,824,Retail,PayPal,COUPON014,34.80,EUR
450,2023-11-24T21:54:41Z,2023-11-24,51007,2007,Retail,Afterpay,COUPON048,8.37,EUR
451,2023-11-11T16:45:25Z,2023-11-11,62210,823,Retail,Credit Card,COUPON007,29.41,EUR
452,2023-10-17T11:34:31Z,2023-10-17,44410,3801,Online,Credit Card,COUPON020,6.96,EUR
453,2023-05-09T06:25:05Z,2023-05-09,1981,88,Retail,Credit Card,COUPON034,16.34,EUR
454,2024-05-08T09:29:56Z,2024-05-08,35539,2255,Online,PayPal,COUPON026,13.43,USD
455,2023-12-11T16:25:50Z,2023-12-11,51542,965,Franchise,Credit Card,COUPON047,25.86,USD
456,2024-02-11T21:36:43Z,2024-02-11,5590,1958,Online,Gift Card,COUPON029,48.26,USD
457,2024-02-05T02:14:03Z,2024-02-05,53509,4513,Retail,Cash,COUPON004,30.68,AUD
458,2023-03-23T18:03:26Z,2023-03-23,35981,3935,Online,PayPal,COUPON016,15.61,AUD
459,2024-05-23T03:48:01Z,2024-05-23,76107,4704,Retail,PayPal,COUPON050,10.77,EUR
460,2024-03-02T14:59:15Z,2024-03-02,33036,1249,Franchise,Afterpay,,11.84,EUR
461,2024-02-29T19:23:46Z,2024-02-29,25959,2057,Franchise,Afterpay,COUPON045,6.54,EUR
462,2023-06-19T07:37:18Z,2023-06-19,31086,1057,Online,Gift Card,COUPON004,7.23,AUD
463,2024-05-05T05:00:46Z,2024-05-05,13704,2698,Retail,Gift Card,COUPON022,13.13,EUR
464,2023-10-09T07:00:25Z,2023-10-09,33620,2559,Retail,Cash,COUPON002,35.25,USD
465,2023-07-18T02:00:43Z,2023-07-18,47142,4844,Franchise,PayPal,COUPON007,23.85,EUR
466,2023-04-25T11:09:25Z,2023-04-25,39421,2231,Retail,PayPal,COUPON020,30.26,EUR
467,2023-06-05T14:17:21Z,2023-06-05,75166,29,Retail,PayPal,COUPON018,11.79,USD
468,2023-01-12T11:49:45Z,2023-01-12,259,4335,Online,Credit Card,COUPON003,5.71,USD
469,2023-10-08T12:31:01Z,2023-10-08,53632,3642,Retail,Credit Card,COUPON046,45.66,AUD
470,2023-01-11T04:51:26Z,2023-01-11,2310,3512,Online,Credit Card,COUPON002,13.26,EUR
471,2023-12-27T07:09:51Z,2023-12-27,11143,1219,Franchise,PayPal,COUPON026,46.18,AUD
472,2024-06-29T01:13:47Z,2024-06-29,3078,2145,Online,Credit Card,COUPON034,33.74,EUR
473,2023-12-01T07:23:45Z,2023-12-01,5976,4106,Franchise,Gift Card,COUPON040,43.33,EUR
474,2024-04-01T10:30:02Z,2024-04-01,788,3452,Online,PayPal,COUPON038,10.23,AUD
475,2024-05-23T04:16:30Z,2024-05-23,71325,2572,Franchise,PayPal,COUPON023,48.75,USD
476,2023-06-07T14:31:04Z,2023-06-07,53570,236,Online,Afterpay,COUPON024,16.35,EUR
477,2024-03-24T03:53:42Z,2024-03-24,71868,2756,Franchise,PayPal,COUPON004,35.01,EUR
478,2024-07-04T07:53:43Z,2024-07-04,75668,743,Retail,Cash,COUPON041,40.68,USD
479,2023-05-13T18:14:00Z,2023-05-13,53108,82,Online,Gift Card,COUPON048,39.11,USD
480,2024-09-26T03:06:53Z,2024-09-26,56021,1762,Retail,Credit Card,COUPON017,28.21,USD
481,2023-06-05T03:27:23Z,2023-06-05,4742,2757,Franchise,Afterpay,COUPON026,6.67,USD
482,2024-06-20T13:09:00Z,2024-06-20,4377,4854,Online,Credit Card,COUPON035,48.38,AUD
483,2023-03-19T16:16:30Z,2023-03-19,70111,3816,Franchise,Cash,COUPON049,37.14,AUD
484,2024-01-15T11:41:30Z,2024-01-15,76682,4292,Online,Cash,COUPON003,49.64,EUR
485,2023-06-13T10:20:17Z,2023-06-13,71195,1411,Online,Gift Card,COUPON024,46.45,USD
486,2023-08-03T23:29:24Z,2023-08-03,79755,3434,Franchise,Gift Card,COUPON028,46.04,USD
487,2023-04-17T16:52:50Z,2023-04-17,733,840,Online,Afterpay,COUPON021,2.04,AUD
488,2024-06-21T03:01:57Z,2024-06-21,29540,3221,Retail,Credit Card,COUPON014,21.02,EUR
489,2024-04-10T20:51:34Z,2024-04-10,61506,615,Franchise,Afterpay,COUPON008,7.66,EUR
490,2024-08-22T00:02:37Z,2024-08-22,25422,4535,Franchise,PayPal,COUPON015,40.28,USD
491,2023-02-07T18:13:07Z,2023-02-07,69060,2026,Retail,Credit Card,COUPON005,23.73,AUD
492,2024-02-17T02:16:47Z,2024-02-17,41191,4818,Retail,Cash,COUPON031,20.79,AUD
493,2023-10-31T02:15:20Z,2023-10-31,54126,2666,Retail,Gift Card,COUPON047,38.48,USD
494,2023-11-30T05:49:59Z,2023-11-30,4391,2747,Retail,Credit Card,COUPON014,41.83,USD
495,2024-10-01T03:05:55Z,2024-10-01,67156,2928,Retail,Gift Card,COUPON001,39.80,AUD
496,2024-04-28T10:34:32Z,2024-04-28,17885,1457,Online,Gift Card,COUPON049,16.27,USD
497,2023-04-08T12:48:28Z,2023-04-08,47221,1126,Online,Cash,COUPON019,40.14,USD
498,2023-01-19T21:36:02Z,2023-01-19,68121,1659,Retail,Afterpay,COUPON048,29.02,USD
499,2023-10-17T16:11:46Z,2023-10-17,79213,4289,Retail,Gift Card,COUPON050,40.07,AUD
500,2024-02-09T21:15:10Z,2024-02-09,24977,1237,Retail,Gift Card,COUPON012,45.88,EUR
501,2023-12-31T09:16:34Z,2023-12-31,65298,3637,Franchise,Credit Card,COUPON038,19.86,USD
502,2024-06-21T12:24:14Z,2024-06-21,19060,3587,Online,PayPal,COUPON004,36.46,USD
503,2023-01-24T03:03:22Z,2023-01-24,17340,116,Franchise,Credit Card,COUPON034,9.33,AUD
504,2024-06-11T03:40:16Z,2024-06-11,7164,275,Franchise,Gift Card,COUPON036,27.53,EUR
505,2024-05-24T05:15:13Z,2024-05-24,6651,3291,Online,Afterpay,COUPON012,1.99,AUD
506,2024-08-20T15:19:51Z,2024-08-20,47586,4109,Franchise,Gift Card,COUPON020,2.42,USD
507,2024-04-19T14:07:16Z,2024-04-19,70774,2384,Retail,Afterpay,COUPON005,48.11,USD
508,2023-08-06T06:50:04Z,2023-08-06,3162,3343,Retail,PayPal,COUPON024,1.05,USD
509,2023-11-16T11:50:06Z,2023-11-16,25442,1707,Franchise,Cash,COUPON004,26.87,USD
510,2023-04-24T05:12:37Z,2023-04-24,38529,2571,Franchise,Credit Card,COUPON044,43.72,USD
511,2024-04-28T11:46:04Z,2024-04-28,12529,993,Online,Cash,COUPON007,18.25,USD
512,2023-08-24T05:37:07Z,2023-08-24,72019,418,Online,PayPal,COUPON018,9.35,EUR
513,2024-08-14T21:49:59Z,2024-08-14,41117,1311,Franchise,Gift Card,COUPON002,11.25,USD
514,2024-06-26T14:58:29Z,2024-06-26,30693,1364,Franchise,Gift Card,COUPON011,1.33,EUR
515,2023-08-18T15:49:45Z,2023-08-18,76552,777,Retail,Gift Card,COUPON009,7.44,EUR
516,2023-02-28T21:00:46Z,2023-02-28,69577,1011,Retail,Gift Card,COUPON047,49.93,EUR
517,2024-08-29T17:11:40Z,2024-08-29,16423,3080,Retail,Cash,COUPON035,47.50,EUR
518,2024-09-15T23:11:58Z,2024-09-15,39549,666,Online,Gift Card,COUPON039,24.89,AUD
519,2024-03-10T09:09:29Z,2024-03-10,45315,159,Online,Credit Card,COUPON044,18.58,EUR
520,2024-09-29T01:07:36Z,2024-09-29,17300,1498,Online,Gift Card,COUPON007,23.62,EUR
521,2023-08-24T23:36:51Z,2023-08-24,54065,3143,Franchise,PayPal,COUPON047,20.49,USD
522,2023-04-14T01:26:45Z,2023-04-14,8753,1645,Retail,Cash,COUPON006,0.33,AUD
523,2023-04-20T19:12:16Z,2023-04-20,53261,4115,Retail,Credit Card,COUPON014,2.95,EUR
524,2023-01-22T01:58:47Z,2023-01-22,20606,449,Retail,Credit Card,COUPON010,32.01,USD
525,2023-05-23T22:48:30Z,2023-05-23,14072,3885,Retail,Afterpay,COUPON024,26.69,AUD
526,2024-03-24T01:39:54Z,2024-03-24,56239,2617,Retail,Cash,COUPON037,30.29,USD
527,2023-03-25T22:53:06Z,2023-03-25,42780,247,Franchise,PayPal,COUPON034,46.21,EUR
