order_id,line_number,product_id,qty,unit_price,line_discount_pct,tax_pct
4357,4,8,6,68.5797,0.4008,0.1486
4048,7,101,9,1719.7224,0.2548,0.2272
4248,9,121,8,976.8149,0.4656,0.2365
4370,6,241,5,248.4598,0.0888,0.1708
9800,10,225,6,1850.0428,0.0866,0.1251
5743,6,100,7,239.7220,0.0444,0.1162
3515,7,224,1,372.5222,0.3366,0.0453
4912,1,61,3,1716.8793,0.4382,0.0908
9020,6,238,1,1718.8159,0.3947,0.0133
7517,2,47,2,224.0321,0.1500,0.0115
1922,8,86,7,1628.4908,0.1037,0.0848
922,3,78,4,1476.3566,0.3673,0.1793
4356,7,249,2,1561.5271,0.1539,0.2352
8888,3,46,7,1537.4048,0.2316,0.1866
2117,1,158,5,495.7284,0.0103,0.0750
644,8,192,1,802.9678,0.1384,0.2351
1212,2,129,7,1335.5524,0.0274,0.1189
3287,4,152,8,55.3329,0.0365,0.0292
4065,4,181,9,1225.0138,0.0419,0.1865
3391,10,62,7,1971.1795,0.0491,0.2269
1895,7,57,5,516.8556,0.3483,0.1243
5296,9,40,5,1906.9923,0.0475,0.1963
497,8,166,10,789.4077,0.2630,0.0654
9278,10,215,9,89.1861,0.3877,0.1279
3854,5,212,3,1567.6237,0.2240,0.1452
2106,1,1,8,1508.3012,0.4910,0.2178
3867,8,235,3,656.5097,0.0672,0.0094
196,6,167,4,1784.3234,0.2068,0.0880
6486,6,223,6,1923.5542,0.2880,0.0491
5354,2,30,9,49.0967,0.2528,0.2127
3196,3,120,4,1492.2289,0.4582,0.1454
6067,8,57,7,185.9415,0.2885,0.0088
6530,7,241,3,609.2569,0.3559,0.1572
6716,6,72,1,222.7604,0.1177,0.1603
8909,3,33,1,34.2705,0.3045,0.0708
6294,2,106,1,1447.5266,0.0841,0.2395
6454,1,118,8,465.3769,0.1303,0.0866
7951,8,135,3,1813.2200,0.4057,0.1964
6652,4,223,10,1268.6336,0.4034,0.0840
6098,7,110,1,1685.1091,0.0424,0.1172
3991,4,165,2,295.2736,0.1848,0.0741
2726,8,116,8,1298.7621,0.4526,0.1374
9288,2,88,7,1346.7617,0.0683,0.0923
8064,1,154,7,547.6088,0.3971,0.1911
2751,3,245,1,523.0791,0.4825,0.0140
2768,5,94,2,1106.7569,0.0303,0.0286
1063,3,239,1,381.0712,0.0522,0.0274
460,5,32,5,1820.0420,0.1124,0.1000
9840,3,222,9,1071.8830,0.1424,0.1056
7069,3,82,3,352.2804,0.2031,0.2040
3481,5,125,2,378.0905,0.4661,0.1476
782,7,192,10,1846.8881,0.1177,0.0764
8315,10,31,10,1841.8227,0.2879,0.2341
4290,6,120,7,1020.9124,0.3893,0.2160
37,3,55,1,372.6314,0.3917,0.0963
7087,2,69,6,1167.7661,0.3903,0.1729
899,6,214,7,797.3007,0.0610,0.1055
3516,4,246,3,1215.8629,0.2953,0.2394
7015,2,157,9,462.9748,0.1721,0.1615
8386,4,192,4,546.5304,0.1458,0.1960
4038,4,96,5,663.0385,0.1809,0.1614
2431,7,105,5,1783.4184,0.0300,0.2100
9690,3,17,9,1675.1392,0.3155,0.0442
1421,9,231,10,1701.5833,0.2225,0.0121
5490,2,16,4,294.5055,0.2898,0.0023
1860,4,210,4,938.2036,0.4250,0.0071
6703,7,198,9,638.9386,0.3449,0.0269
7122,7,234,7,1136.9525,0.2602,0.2417
3488,6,133,10,1651.3646,0.4376,0.1398
8373,10,95,-5,1877.5105,0.0280,0.1849
2091,2,144,5,349.5953,0.1071,0.0500
3157,8,74,2,1382.0998,0.0354,0.0825
3016,2,210,5,1206.6722,0.0636,0.1496
6722,6,197,1,1408.2651,0.4597,0.0813
511,9,167,4,1859.9060,0.0823,0.1831
6471,6,25709,7,1030.6674,0.3162,0.0484
7673,7,78,7,1960.7292,0.1701,0.1667
8969,10,18,3,1480.5725,0.1974,0.1941
470,8,64,6,1548.0773,0.4807,0.1364
5471,6,156,10,1239.6504,0.1065,0.1679
6468,5,94,7,1893.5844,0.2173,0.1775
3004,9,139,7,109.9600,0.3288,0.0150
8414,3,52,3,1644.0844,0.2257,0.1990
3906,2,26,9,1434.3776,0.0524,0.1239
2482,10,140,8,1853.2983,0.1583,0.0241
9519,7,156,6,430.0428,0.2052,0.0274
4183,6,100,8,150.3777,0.2213,0.0505
30,7,162,5,958.5077,0.0179,0.0468
5318,7,77,8,1816.1348,0.0346,0.2124
2740,7,220,8,1465.8134,0.1786,0.2219
2871,5,41,2,650.7024,0.2355,0.1801
4628,8,64,1,223.1183,0.0104,0.1788
7182,8,107,9,1455.8706,0.0343,0.1107
4997,7,174,7,792.1854,0.4857,0.2056
5564,6,84,9,109.5857,0.3192,0.0619
522,10,158,3,1684.8418,0.1018,0.0517
5488,5,45,8,1553.5495,0.0373,0.0385
5452,8,219,4,637.6749,0.2950,0.0517
8900,9,210,6,595.0875,0.4595,0.1070
1971,1,245,1,1224.8349,0.0641,0.2052
7335,7,206,6,1518.3713,0.1902,0.0198
2720,6,22,2,783.0514,0.3172,0.2493
9377,7,65,5,145.2301,0.4474,0.1843
7383,3,186,7,137.8701,0.2699,0.0998
2254,8,85,2,1663.2205,0.3858,0.1875
6676,1,10,5,960.3046,0.0323,0.1624
6790,4,186,3,1362.2538,0.3281,0.0566
2666,2,231,3,1181.8607,0.2592,0.2480
8006,10,238,4,934.1674,0.2971,0.2265
7522,3,197,8,292.5678,0.2553,0.2194
1796,2,45,9,199.4759,0.3423,0.0739
6871,1,237,1,1320.0710,0.2961,0.1386
5574,1,118,2,977.5970,0.1890,0.0261
7297,5,44,1,1812.6787,0.4654,0.2325
668,3,186,4,891.5212,0.1546,0.1900
4640,5,93,8,1145.1082,0.2790,0.1257
3301,1,136,5,837.8422,0.0824,0.1899
2840,3,61,7,1540.5835,0.3004,0.1879
824,7,160,10,76.3763,0.4412,0.0291
8833,3,203,7,178.9539,0.2681,0.1453
331,2,31,7,557.1320,0.2930,0.1306
1483,1,37,1,1691.9093,0.2815,0.0487
8678,8,28,4,360.8923,0.2305,0.0701
3406,10,23,3,510.7807,0.2919,0.2296
2144,4,152,8,608.7764,0.1256,0.1240
2000,5,186,8,596.7627,0.3807,0.2000
809,6,61,10,1836.2489,0.2156,0.1993
3659,2,203,8,1701.7816,0.1127,0.0066
8541,2,216,5,1925.3397,0.4786,0.1928
5065,9,221,8,1466.5393,0.4253,0.0519
8129,5,16,4,932.6150,0.3017,0.1434
6887,7,221,7,88.9553,0.4450,0.0185
9890,3,22,9,319.3845,0.0686,0.0939
4102,1,211,2,1482.0736,0.2419,0.1263
4080,9,152,6,23.7849,0.0423,0.0329
9366,10,103,5,783.6786,0.1269,0.1713
5147,9,169,3,309.1111,0.0981,0.1879
3256,4,170,1,1581.0623,0.1955,0.2309
6799,8,55,10,780.3341,0.4750,0.0413
2766,6,141,2,1184.6056,0.4536,0.0024
9549,9,184,6,396.6412,0.1778,0.1929
4120,9,143,4,1692.1538,0.4930,0.2212
9787,7,205,9,968.7178,0.0358,0.0949
5624,6,249,8,1054.1370,0.4184,0.1572
7981,3,241,4,220.0844,0.1415,0.0760
3564,5,124,9,835.0164,0.0800,0.0015
9440,3,36,7,1880.0155,0.2954,0.1279
6533,3,114,4,1795.9495,0.0678,0.2259
3614,8,187,9,1947.2926,0.3134,0.1045
5052,2,177,4,821.5531,0.2960,0.1684
2638,5,109,5,1991.7901,0.3387,0.0695
5770,6,146,6,589.3804,0.3579,0.2471
3075,7,54,7,782.3083,0.1093,0.2409
6481,4,145,8,420.0920,0.1230,0.0841
5870,8,43,7,413.9266,0.2447,0.2370
9251,4,36,4,906.7570,0.1067,0.0917
2981,3,98,7,277.9985,0.3345,0.1665
8318,3,111,2,60.9783,0.2605,0.0816
8059,2,48,5,942.1391,0.4494,0.2025
1545,8,171,10,373.6212,0.1953,0.0947
4854,2,250,2,1895.2851,0.3804,0.1187
603,10,85,8,596.6176,0.4424,0.2371
8785,2,109,10,322.0818,0.3176,0.2006
8628,6,155,3,1133.3613,0.1283,0.0748
2481,6,143,3,15.9419,0.1656,0.1638
2637,5,34,3,1956.8919,0.1755,0.0097
3691,3,1,9,642.8010,0.0393,0.0331
2068,9,206,5,130.4316,0.1944,0.2055
9293,7,191,2,608.4524,0.2072,0.1422
3502,7,68,1,1379.2443,0.4058,0.2291
2232,6,246,1,1988.2827,0.0417,0.1954
2900,3,40,6,1304.7767,0.0373,0.2478
6406,10,209,6,1472.6765,0.2386,0.0957
3127,5,1,4,272.6814,0.2203,0.1227
3985,8,166,6,966.6912,0.0351,0.2186
7675,5,25999,6,1642.5564,0.2430,0.0100
8949,5,54,4,452.4279,0.0567,0.0650
4115,4,97,2,1648.9032,0.2094,0.2208
5758,10,169,9,155.6441,0.0006,0.0303
5253,10,74,4,463.7707,0.0955,0.0616
249,7,226,10,1370.5460,0.1955,0.1635
9164,2,153,5,919.7865,0.3088,0.1156
4121,5,146,1,240.5366,0.0128,0.1720
7188,6,104,4,805.8135,0.0906,0.2157
5525,2,212,9,1428.8452,0.2029,0.1396
7886,9,132,8,1922.8561,0.4019,0.0566
8401,7,190,7,594.5971,0.1609,0.1020
7543,5,73,8,589.6870,0.1702,0.0416
1524,3,60,4,67.4920,0.1614,0.0829
4195,6,105,8,1138.2937,0.4463,0.1826
2738,1,6,6,31.6576,0.4468,0.2266
1906,8,205,5,411.0263,0.4034,0.2260
6929,5,134,8,186.2272,0.3826,0.1839
9191,2,168,5,1741.0932,0.2809,0.0604
1375,9,20,3,593.6797,0.2637,0.1687
645,4,116,3,1127.8770,0.3974,0.1246
3758,7,142,9,895.7137,0.1916,0.1502
8629,9,144,3,1747.4326,0.4870,0.0956
2179,4,76,4,1922.5675,0.4760,0.0385
3346,5,207,4,296.9917,0.3560,0.1895
7512,7,142,5,1808.3861,0.4319,0.0640
9461,5,77,10,806.6399,0.1492,0.1886
7638,7,49,5,842.0344,0.4779,0.2135
5896,1,192,1,1292.9041,0.2849,0.0075
1292,8,24,6,943.5447,0.3592,0.0932
6007,4,25747,8,65.7027,0.2254,0.0981
7850,9,164,8,662.0778,0.3783,0.1144
7298,8,50,7,411.6325,0.0451,0.1026
8191,6,137,4,560.1383,0.1431,0.2372
3566,3,41,5,319.1399,0.0955,0.2025
5390,8,174,5,1885.9499,0.1769,0.0725
6792,6,209,3,1740.8478,0.1326,0.0437
2877,9,98,2,1451.1954,0.0172,0.1189
4143,3,243,3,65.6515,0.4866,0.0695
7643,6,29,7,1759.8956,0.1581,0.1554
7290,3,235,8,1339.3907,0.2250,0.0952
1834,10,59,2,1809.7694,0.4123,0.0080
3175,1,210,5,1730.1862,0.4165,0.2405
2205,10,202,2,1307.1464,0.1281,0.1603
5495,5,145,6,1817.6206,0.2209,0.1691
712,4,140,7,1403.4008,0.2137,0.1595
8845,9,18,9,1788.6755,0.0055,0.0525
2137,10,10,1,1546.8142,0.0922,0.1279
6436,6,117,7,1676.1837,0.4351,0.1647
309,10,114,6,163.5582,0.3569,0.2457
1406,9,13,8,1131.8693,0.2724,0.1841
7084,2,129,9,498.6875,0.4866,0.1110
4899,9,11,5,1833.6077,0.4056,0.1413
9659,1,98,7,1106.5412,0.0247,0.1682
4936,10,42,3,1030.5580,0.1373,0.0327
5691,7,3,5,357.3741,0.4942,0.0673
6108,3,3,9,578.2946,0.2490,0.0617
4480,7,110,10,1499.5033,0.0908,0.0789
4533,5,233,6,386.8481,0.4863,0.2270
3598,5,235,6,1245.6044,0.1006,0.0325
4706,2,129,8,1517.2765,0.4878,0.0287
2163,7,138,7,32.8657,0.0901,0.1619
800,2,219,9,57.7671,0.1114,0.1873
5704,9,54,9,1547.1068,0.4449,0.1527
603,6,176,8,1633.6212,0.2469,0.0631
4956,8,186,3,67.4961,0.1740,0.0034
5219,1,201,10,109.9554,0.1092,0.0603
6423,3,110,7,538.0726,0.3792,0.1387
6841,1,88,10,819.8176,0.4094,0.1326
8522,10,43,2,1344.9071,0.1110,0.0440
6044,10,189,3,1744.5700,0.0663,0.1519
9038,5,62,6,171.3644,0.0935,0.1877
3211,10,235,2,227.5092,0.1856,0.0653
8377,4,228,2,1911.6417,0.2374,0.0950
6782,10,74,9,591.8068,0.0785,0.0878
6179,3,188,1,589.9450,0.0710,0.0645
3927,7,37,8,937.2655,0.4801,0.0087
6347,2,113,2,1585.3630,0.1344,0.0180
9888,8,209,10,1429.2591,0.4658,0.1121
1668,9,62,7,1138.9370,0.4460,0.0716
2741,6,48,7,1531.0821,0.4230,0.0592
504,4,190,2,714.7492,0.0294,0.0445
808,5,57,7,1589.0159,0.4586,0.0283
1817,7,211,9,963.4935,0.3187,0.0316
5887,6,126,3,1673.1421,0.4182,0.0258
1848,9,84,9,1224.9940,0.0898,0.1524
2688,10,114,4,1155.1898,0.1778,0.2321
9704,10,18,5,691.9351,0.0789,0.0904
2752,2,99,7,1275.7518,0.3638,0.1873
9458,6,231,1,178.0071,0.1656,0.1184
823,6,19,4,1250.7827,0.3139,0.2109
7263,3,222,8,1440.0096,0.2544,0.0324
2696,10,168,6,1338.5635,0.3848,0.0694
3581,9,64,8,936.6851,0.3896,0.0901
7658,8,32,6,1152.2774,0.1743,0.2162
1590,1,43,2,1220.2374,0.4392,0.0972
5856,2,155,7,1906.7532,0.0687,0.1442
3330,8,64,8,135.3169,0.3053,0.0395
796,5,11,10,592.6706,0.1961,0.1341
4124,7,34,8,170.2547,0.4254,0.1511
681,10,112,6,1188.7086,0.2254,0.1180
1738,3,63,7,410.0310,0.2535,0.0187
1962,1,91,4,1985.5932,0.3224,0.0120
4128,5,60,6,964.6985,0.1065,0.0918
3560,1,220,3,425.2843,0.4210,0.0265
5522,9,65,1,958.2238,0.2887,0.0383
6868,8,131,9,70.4775,0.4405,0.2192
1094,1,41,7,688.9602,0.2130,0.2273
8698,8,109,6,1908.9304,0.2197,0.1894
8025,4,1,2,995.8426,0.3406,0.0683
80,6,78,4,1412.8522,0.4992,0.0901
5317,1,132,9,404.0879,0.4931,0.0970
7478,7,42,9,1221.4985,0.1052,0.1959
5409,2,240,2,1374.4097,0.2912,0.1231
7855,9,204,7,1140.2827,0.4098,0.1609
1436,8,48,6,708.3943,0.2179,0.0944
2165,3,124,3,953.5025,0.3424,0.0348
5278,2,192,5,386.0168,0.4166,0.2012
9894,5,220,9,1858.6840,0.2727,0.0446
1865,2,210,3,1091.6617,0.0080,0.0148
2376,6,75,9,523.9177,0.4774,0.0842
3043,2,171,10,316.4175,0.4622,0.0991
6702,9,44,3,1920.4822,0.4395,0.2160
6543,9,140,6,1404.7571,0.3489,0.2109
8298,10,135,4,1428.9601,0.1893,0.0348
1390,1,56,1,1587.2244,0.2962,0.2226
2075,4,35,7,429.2685,0.0234,0.0363
8996,4,207,5,195.3511,0.3156,0.0895
7344,9,99,10,505.8955,0.1343,0.2426
2382,4,185,3,181.5783,0.0200,0.1508
326,7,16,9,480.7111,0.0127,0.2331
6640,7,53,10,1103.8263,0.1462,0.0344
9564,2,91,1,774.5784,0.4607,0.2060
9386,10,189,8,44.3255,0.3524,0.0743
1963,1,50,4,373.2371,0.1054,0.1084
73,1,75,8,1894.8878,0.3695,0.0903
8146,9,159,4,146.0308,0.1756,0.1749
5887,3,52,1,1026.5840,0.3744,0.1028
1364,5,91,2,1783.8729,0.3278,0.2197
5631,9,213,3,545.8005,0.1598,0.2363
5022,8,12,8,93.9678,0.1139,0.0603
7024,10,18,9,666.6193,0.3436,0.1271
8699,8,58,2,213.9429,0.3118,0.1566
3371,6,212,1,1082.4313,0.2831,0.1010
4853,5,172,9,1848.8393,0.2564,0.1447
7832,8,115,4,501.4671,0.3171,0.0640
6792,3,126,2,1313.7023,0.1533,0.0798
1394,3,53,6,191.4892,0.4340,0.1049
9165,6,171,10,830.1911,0.2930,0.2109
4176,4,134,1,70.9990,0.3776,0.1463
5818,10,205,2,1209.9624,0.1773,0.1966
4462,6,3,3,1196.7245,0.3345,0.0595
4812,9,123,8,1982.9991,0.3926,0.1578
9063,4,14,3,1251.3314,0.1834,0.0788
8830,5,196,5,1446.8803,0.2462,0.1587
2959,7,131,7,278.2397,0.0973,0.1877
8281,4,176,7,1525.8077,0.2957,0.2254
18,5,73,8,1210.2612,0.0479,0.0877
4372,6,189,2,1341.2144,0.1358,0.0609
8680,9,215,2,1976.1869,0.2354,0.1396
5942,5,144,7,603.0694,0.2067,0.2119
5255,4,119,4,814.7048,0.4218,0.1295
5617,7,185,1,158.6465,0.2565,0.0225
3533,9,215,2,1414.9328,0.2341,0.2280
3299,3,201,7,413.6680,0.4112,0.1162
3589,6,158,3,566.6809,0.1263,0.1756
763,3,130,7,748.4036,0.1445,0.0949
1988,3,228,1,127.5897,0.1535,0.0250
991,7,211,2,249.2042,0.2104,0.0553
8725,10,248,7,567.7847,0.3628,0.0224
231,5,153,2,943.3398,0.0048,0.1637
8238,8,224,5,1393.2979,0.2401,0.0047
5051,6,54,4,1581.4408,0.4117,0.0711
3437,7,165,6,627.3895,0.1547,0.1521
8156,4,13,3,1009.7890,0.1536,0.0096
4772,8,247,2,1093.4906,0.1740,0.2178
7949,2,186,4,334.0397,0.3734,0.2338
5199,1,52,1,563.4088,0.4065,0.1510
4741,4,34,3,913.7780,0.2247,0.1000
6685,1,154,7,540.1018,0.0102,0.2349
1702,4,110,5,711.0653,0.2285,0.1628
9003,4,121,2,1167.9769,0.3888,0.1452
3047,5,242,4,1198.3180,0.3688,0.1524
8399,4,145,4,747.7843,0.1733,0.1195
6883,3,21,4,1159.2461,0.2708,0.0755
1481,1,78,9,1244.4437,0.4893,0.2174
9797,4,181,10,720.6330,0.2229,0.0085
6279,10,150,6,1240.9833,0.1542,0.2196
4949,10,45,1,896.2331,0.1657,0.1114
8486,3,108,8,724.9978,0.2531,0.0993
6055,1,80,6,209.6628,0.1648,0.1516
7592,1,2,5,194.9888,0.2675,0.2171
3843,9,22,3,940.3496,0.4573,0.2246
3965,4,129,4,1194.6099,0.4244,0.2066
1712,7,187,1,829.7881,0.2643,0.1869
9021,9,20,10,511.2500,0.3016,0.1482
437,6,25408,4,1128.1803,0.4179,0.1266
6265,4,36,8,1517.4319,0.4678,0.2498
2561,10,144,5,1786.6713,0.0568,0.1425
3607,7,135,2,140.2544,0.4284,0.1549
921,10,4,9,1674.2775,0.2332,0.0543
5665,5,216,4,1080.3288,0.4151,0.2072
9809,3,135,8,1765.7726,0.0708,0.1044
6308,4,84,10,1513.7458,0.4358,0.1534
3076,3,50,2,1628.5007,0.2719,0.1199
4696,2,17,3,459.6137,0.0772,0.0232
6371,4,215,3,426.7882,0.3096,0.1655
7215,5,186,5,451.0382,0.2008,0.0655
2427,5,4,10,169.3474,0.0909,0.0864
6213,7,229,5,917.0856,0.4519,0.0989
7165,4,247,4,300.0306,0.2663,0.0965
2754,5,56,3,720.7191,0.4508,0.0493
6690,7,188,4,146.5046,0.1126,0.0686
2925,6,120,5,1331.9875,0.2650,0.0023
5562,9,92,9,1155.4105,0.1185,0.0571
1709,6,134,2,1803.7279,0.4372,0.0961
1559,10,234,9,1699.9133,0.0902,0.0333
2667,1,39,10,657.0437,0.1226,0.0922
7512,9,4,3,668.1894,0.1857,0.2465
6893,1,94,2,640.4024,0.4595,0.1776
401,2,33,7,1332.7898,0.2589,0.2325
10,10,158,6,1765.2490,0.0027,0.2283
3421,5,185,3,1045.8579,0.0116,0.0613
2469,7,49,8,482.9531,0.1233,0.2255
1031,1,131,6,626.6639,0.2329,0.1277
3674,10,52,5,135.7888,0.4565,0.1439
7744,5,101,5,1918.5512,0.1201,0.0120
6841,2,249,9,1986.7297,0.0278,0.0911
4670,1,192,7,1441.8892,0.2815,0.0875
8488,9,247,10,393.1358,0.2196,0.2129
2081,1,22,3,1138.8376,0.2697,0.0454
3323,9,7,3,550.0557,0.1554,0.1427
9186,4,146,2,209.0931,0.1873,0.1853
9261,9,36,3,1195.0495,0.4590,0.1780
8626,9,150,7,841.9633,0.2839,0.2105
9328,10,62,3,907.0827,0.0915,0.0112
6004,10,243,1,286.9432,0.0607,0.0666
9729,9,128,8,559.1423,0.0920,0.0838
669,8,49,9,1063.0174,0.4365,0.2418
8557,4,216,3,606.6033,0.0758,0.2203
2813,4,66,5,189.6760,0.4909,0.0849
4832,10,178,5,240.8927,0.4801,0.0636
1589,1,53,6,1947.2150,0.1061,0.1562
5463,10,241,3,105.7148,0.3473,0.2450
4097,2,175,5,1804.4071,0.3746,0.1306
3440,2,48,4,1405.4519,0.2483,0.0904
1123,5,176,1,1914.5650,0.0775,0.1534
5644,8,234,7,286.0602,0.1750,0.2444
862,5,191,8,660.4837,0.1222,0.0347
3383,3,117,2,1712.7818,0.4634,0.2100
9697,8,145,10,921.9265,0.2781,0.1266
9348,2,17,7,373.6304,0.4127,0.2447
1444,9,19,10,643.8591,0.4615,0.1454
1612,1,98,7,39.0395,0.0521,0.2053
8585,10,225,6,245.6167,0.3620,0.0099
394,7,218,3,547.3229,0.2290,0.0893
5797,9,103,9,634.2813,0.2142,0.0503
1326,4,134,4,206.6979,0.3502,0.1257
892,7,154,4,1864.9567,0.1285,0.0895
1908,3,174,8,1761.8840,0.1221,0.0543
6412,6,98,3,1620.7756,0.2571,0.1230
6602,6,142,6,626.8207,0.1779,0.1498
7441,10,182,9,645.1946,0.4285,0.1026
4278,3,22,10,904.2364,0.2259,0.1303
2477,8,58,4,1942.7196,0.1337,0.1955
2810,3,106,6,206.1253,0.2259,0.1137
3042,5,146,5,1554.2632,0.4718,0.0036
7893,10,52,4,1729.9781,0.2709,0.0528
7161,7,12,9,219.0757,0.1169,0.0062
7992,6,116,1,196.0482,0.4368,0.0537
2231,3,73,7,1236.9191,0.4998,0.2211
1035,7,196,8,1161.4005,0.4562,0.0561
657,3,147,10,236.6295,0.2361,0.2286
2747,6,23,2,1496.7772,0.4172,0.0296
6474,4,39,7,853.2035,0.4549,0.1040
5518,5,147,9,648.2351,0.4062,0.0771
7429,6,55,5,942.6251,0.0592,0.1788
1500,9,109,4,680.8678,0.0461,0.1640
40,7,37,1,257.8669,0.3924,0.0987
1916,3,191,5,1574.0780,0.0802,0.0807
8914,3,40,5,751.5803,0.3949,0.1835
1931,2,117,6,751.0188,0.3323,0.2303
7801,2,24,2,1450.5300,0.0555,0.1051
2082,5,21,5,117.9759,0.3377,0.1186
879,2,90,1,1234.7287,0.3618,0.1703
4520,2,191,9,466.4496,0.1543,0.1035
3328,10,128,4,12.7816,0.1322,0.0930
1492,6,26,7,1757.5362,0.3549,0.0647
8998,9,75,8,1960.3607,0.3065,0.0266
8862,4,121,6,1887.9684,0.1701,0.2285
8962,8,5,1,251.2466,0.3280,0.0151
9299,6,25,8,366.8172,0.3055,0.0238
3457,4,89,8,669.0044,0.4796,0.2133
2459,10,128,8,1077.2156,0.0312,0.1856
6722,2,24,3,1969.8399,0.2167,0.1803
3798,10,177,1,598.7988,0.3477,0.0290
1787,8,146,4,692.7771,0.0302,0.0149
6338,3,143,9,626.2859,0.2919,0.1022
1356,6,236,8,677.5534,0.0482,0.1717
9751,4,173,7,508.9159,0.1356,0.0564
6925,10,192,9,297.5007,0.3110,0.2169
945,8,166,9,593.7892,0.2797,0.1015
4980,6,5,7,155.9198,0.3530,0.0393
4801,2,97,10,166.4947,0.1351,0.1286
7161,4,45,1,716.8588,0.0835,0.0634
8577,3,146,6,1460.8660,0.1262,0.2436
9481,6,134,7,1827.4649,0.4599,0.1151
9419,1,63,7,906.6496,0.0737,0.1945
1132,7,162,5,1697.2964,0.2856,0.0830
6778,7,149,1,1317.5006,0.3968,0.0501
3139,10,212,7,831.2986,0.0716,0.0754
3530,1,71,6,755.7862,0.0407,0.0435
5518,10,58,7,434.8704,0.2668,0.1152
3818,4,126,6,820.5057,0.0597,0.0994
386,9,94,2,636.9029,0.0506,0.0480
9467,10,220,4,1158.6406,0.4025,0.2202
6980,5,238,1,1581.1839,0.0167,0.2210
8608,5,88,3,609.6391,0.1527,0.0398
6378,5,80,4,1022.3573,0.1293,0.0914
1051,6,201,9,913.4047,0.3503,0.0732
6615,4,79,9,1558.5861,0.4026,0.0212
4068,6,201,3,191.8735,0.4566,0.0399
2152,1,160,2,106.7323,0.4085,0.0314
9576,10,250,1,1399.2734,0.3017,0.2130
9975,4,138,6,1321.4960,0.0636,0.2213
6190,4,136,7,849.0537,0.0764,0.1500
8685,10,9,7,32.4536,0.4622,0.0181
4169,6,91,2,1520.5042,0.1703,0.0850
3434,6,27,4,1376.9733,0.0214,0.1068
5268,7,229,10,1556.6680,0.0209,0.1091
8747,10,223,7,1488.9188,0.1445,0.0769
1267,5,174,9,1802.3703,0.4006,0.1414
7479,5,126,8,1656.5318,0.3606,0.0973
2637,5,204,2,737.5143,0.3170,0.1754
5365,10,157,8,228.2060,0.4657,0.1564
3736,1,7,5,1206.6881,0.0713,0.0762
339,1,80,2,1839.2685,0.1460,0.1646
7360,7,43,3,1746.6644,0.4452,0.2412
3805,9,74,4,1111.6607,0.3411,0.0428
5097,1,175,7,1146.4466,0.2486,0.0727
7835,3,113,4,43.2927,0.2680,0.1427
4729,2,176,7,1223.8612,0.3689,0.2477
765,8,186,3,959.7359,0.3605,0.0417
2299,2,25111,1,1728.8678,0.3430,0.1203
9213,6,117,6,1037.3513,0.4328,0.0668
3278,10,188,2,35.9200,0.0086,0.1815
6207,6,174,4,736.8461,0.2812,0.0170
9402,1,121,2,1897.1747,0.3930,0.0276
2283,6,20,3,561.7886,0.3394,0.0350
95,5,19,5,1445.0935,0.1318,0.0109
6737,6,68,7,1026.2074,0.2366,0.0103
4852,7,214,2,1807.7084,0.0097,0.0206
7535,4,131,4,289.7578,0.2561,0.0155
3895,8,208,9,441.6072,0.1577,0.0790
6014,7,99,2,366.8317,0.4264,0.0289
7810,7,249,6,1860.5968,0.2948,0.0513
7715,3,12,3,220.3192,0.4829,0.1758
5265,6,220,5,1842.6879,0.3470,0.1478
2350,9,90,10,1629.3236,0.1009,0.0981
1311,3,78,3,1499.2904,0.2777,0.0594
747,9,29,10,250.5680,0.3419,0.0965
2305,4,115,5,1470.4098,0.1388,0.1948
2142,5,79,10,1648.0971,0.0477,0.2154
5209,7,104,9,1701.3831,0.2726,0.1067
7187,4,4,8,811.1675,0.2892,0.0923
7057,7,184,9,723.6503,0.0144,0.0324
1687,5,140,3,1177.3547,0.2078,0.2497
9299,9,68,7,924.6741,0.1895,0.1111
3795,8,155,6,1060.4489,0.2580,0.2038
8288,1,25210,4,926.5290,0.2952,0.0384
7120,2,145,10,1369.2961,0.0793,0.0737
9554,4,69,5,1086.9758,0.3232,0.0220
8979,3,179,1,778.3682,0.0336,0.2353
368,9,54,7,80.7737,0.1727,0.2294
9114,3,25499,7,768.9629,0.4193,0.0831
3089,1,140,9,1512.9321,0.3434,0.0937
1096,3,112,3,909.6036,0.0158,0.1954
8015,9,158,10,1366.8118,0.1169,0.2105
1084,5,230,7,914.0670,0.1365,0.1190
8215,6,1,7,774.0203,0.1448,0.1448
5895,6,13,9,77.9090,0.4670,0.1075
2045,1,28,2,1138.7785,0.2101,0.0483
7450,2,137,2,78.9990,0.4448,0.1721
972,2,7,8,165.2917,0.4928,0.2260
5053,1,151,7,31.4582,0.0441,0.1549
2531,6,26,2,796.8784,0.0073,0.1170
7748,4,3,5,714.8944,0.4690,0.1170
9843,1,37,10,389.6242,0.3838,0.0195
2937,9,88,3,663.5943,0.4910,0.0691
9880,8,176,1,1678.8485,0.4669,0.0534
4585,2,53,9,813.2398,0.2501,0.1442
3905,2,75,6,814.9229,0.2743,0.0503
395,8,225,1,1338.7635,0.0487,0.1275
5774,4,45,3,1360.1618,0.4153,0.0816
1163,9,91,3,328.6811,0.3041,0.0558
8099,8,88,9,464.0018,0.4083,0.1791
5963,8,168,10,1023.5249,0.3588,0.1452
